Sales_Volume,Product_Cost,Revenue,Total_Costs,Profit
300.68,18.80,15034.23,10652.67,4381.56
342.62,21.19,17131.01,12259.12,4871.89
156.08,20.01,7804.00,8122.56,-318.55
373.32,21.17,18666.13,12902.96,5763.17
327.47,20.48,16373.30,11705.08,4668.22
180.87,20.96,9043.74,8791.00,252.74
399.43,19.14,19971.65,12643.31,7328.34
420.44,20.46,21021.87,13603.60,7418.27
169.90,18.15,8495.08,8082.91,412.17
248.83,22.58,12441.47,10617.79,1823.68
375.49,18.73,18774.27,12033.39,6740.88
358.09,22.26,17904.36,12970.20,4934.17
221.50,19.53,11074.88,9326.47,1748.42
229.41,20.40,11470.69,9680.96,1789.73
272.16,19.01,13607.81,10173.71,3434.10
296.88,17.97,14844.01,10334.35,4509.67
325.24,16.51,16262.21,10369.94,5892.27
271.79,17.89,13589.69,9862.21,3727.47
292.36,19.35,14618.05,10657.82,3960.23
357.87,20.42,17893.26,12308.95,5584.31
154.17,22.02,7708.62,8394.99,-686.37
242.11,19.11,12105.45,9626.34,2479.11
348.57,18.24,17428.34,11356.49,6071.85
408.44,17.11,20421.94,11990.25,8431.69
302.35,20.96,15117.46,11337.28,3780.18
306.53,22.77,15326.46,11978.56,3347.90
192.59,22.53,9629.73,9339.67,290.06
289.19,21.42,14459.52,11194.42,3265.10
306.63,21.28,15331.67,11524.27,3807.41
239.28,23.40,11963.77,10597.91,1365.86
246.76,20.66,12338.16,10099.16,2239.01
273.73,21.29,13686.59,10828.37,2858.22
140.07,19.36,7003.56,7711.56,-708.00
260.52,17.28,13025.95,9500.70,3525.24
230.06,18.63,11503.05,9286.56,2216.48
261.86,19.98,13093.17,10232.47,2860.70
197.88,20.12,9894.12,8981.71,912.42
406.42,23.85,20320.84,14694.09,5626.75
319.69,20.16,15984.37,11445.72,4538.66
339.78,22.36,16988.79,12596.60,4392.19
370.13,19.13,18506.48,12080.52,6425.96
299.69,19.38,14984.41,10806.95,4177.46
183.39,17.34,9169.42,8180.32,989.10
307.56,18.52,15378.22,10694.66,4683.56
318.20,21.05,15909.80,11699.29,4210.51
357.29,20.02,17864.73,12151.29,5713.43
285.83,21.89,14291.50,11255.64,3035.86
201.03,20.36,10051.34,9093.41,957.93
250.67,19.30,12533.60,9836.74,2696.86
270.43,24.30,13521.53,11570.54,1950.99
331.69,19.81,16584.74,11571.60,5013.14
314.70,22.33,15734.78,12025.89,3708.88
268.78,19.20,13439.16,10159.99,3279.17
467.16,21.42,23357.76,15006.09,8351.67
322.41,21.86,16120.53,12046.61,4073.91
237.76,20.42,11888.06,9854.37,2033.69
190.24,15.29,9511.82,7908.91,1602.91
210.58,20.04,10529.18,9219.36,1309.82
240.27,22.46,12013.67,10396.76,1616.91
213.38,21.05,10668.89,9492.66,1176.23
222.17,20.89,11108.47,9641.49,1466.98
251.02,16.56,12551.09,9155.79,3395.31
217.77,18.56,10888.52,9041.62,1846.90
409.12,20.82,20456.11,13519.04,6937.08
180.12,20.82,9005.84,8750.17,255.67
304.96,22.43,15248.19,11840.14,3408.06
281.20,19.71,14059.77,10542.43,3517.33
462.45,20.81,23122.69,14624.43,8498.27
194.67,20.03,9733.69,8899.85,833.84
278.41,18.03,13920.26,10018.57,3901.70
450.58,15.49,22528.99,11978.77,10550.22
396.27,20.86,19813.62,13267.04,6546.58
379.03,20.35,18951.40,12712.42,6238.98
243.64,18.76,12181.96,9571.56,2610.40
216.92,16.76,10846.15,8635.99,2210.16
337.19,21.26,16859.28,12168.39,4690.89
424.83,19.47,21241.70,13270.74,7970.97
311.69,21.11,15584.72,11581.04,4003.68
314.88,23.73,15743.79,12471.40,3272.39
249.66,15.72,12483.04,8923.95,3559.08
364.20,18.60,18210.20,11774.48,6435.71
222.33,19.58,11116.27,9353.41,1762.86
260.92,22.91,13045.86,10977.52,2068.34
284.49,16.73,14224.28,9758.64,4465.63
301.53,23.87,15076.40,12197.99,2878.41
239.26,20.27,11962.90,9850.17,2112.73
195.85,19.81,9792.43,8879.37,913.06
323.51,19.60,16175.26,11341.96,4833.30
251.96,19.13,12597.77,9819.27,2778.50
316.97,22.10,15848.37,12003.79,3844.58
211.13,17.86,10556.31,8771.34,1784.97
296.19,20.69,14809.59,11128.45,3681.14
306.63,19.23,15331.39,10896.95,4434.43
164.39,18.48,8219.43,8037.20,182.23
264.10,25.00,13204.93,11602.46,1602.46
203.70,20.84,10184.88,9244.67,940.21
171.20,21.23,8560.20,8634.07,-73.87
471.66,22.28,23582.98,15506.48,8076.50
260.59,17.16,13029.37,9470.98,3558.39
376.67,23.50,18833.55,13853.49,4980.05
242.73,15.00,12136.39,8640.92,3495.48
340.38,18.46,17018.81,11284.18,5734.62
361.50,19.08,18075.09,11898.15,6176.93
320.14,21.16,16007.10,11775.31,4231.79
294.23,20.44,14711.60,11013.35,3698.25
281.51,19.67,14075.69,10536.36,3539.34
267.06,19.98,13353.06,10334.82,3018.25
424.92,18.04,21245.78,12667.16,8578.62
383.59,17.01,19179.68,11523.21,7656.47
447.11,21.45,22355.27,14591.76,7763.51
199.72,21.39,9985.92,9271.46,714.46
353.27,23.17,17663.35,13184.84,4478.51
429.77,18.42,21488.32,12916.28,8572.04
220.41,21.39,11020.52,9713.61,1306.90
172.94,19.43,8646.81,8360.60,286.21
356.09,22.38,17804.45,12969.61,4834.84
315.49,22.04,15774.74,11954.74,3820.00
387.51,20.42,19375.57,12913.92,6461.65
205.74,19.32,10287.20,8975.17,1312.03
372.02,21.92,18601.05,13155.39,5445.66
227.00,21.29,11350.23,9833.79,1516.44
214.42,18.63,10721.12,8994.93,1726.19
214.64,17.34,10731.77,8722.72,2009.05
378.20,19.42,18910.25,12345.85,6564.40
336.34,23.03,16817.06,12746.21,4070.84
304.67,22.29,15233.38,11791.95,3441.43
269.43,17.78,13471.49,9789.21,3682.28
400.88,17.66,20044.21,12081.41,7962.79
277.19,22.55,13859.40,11250.42,2608.99
378.87,17.73,18943.59,11716.91,7226.67
287.43,21.02,14371.61,11041.42,3330.19
273.65,18.77,13682.68,10135.89,3546.79
292.39,23.23,14619.56,11793.44,2826.12
255.27,18.46,12763.73,9712.15,3051.58
357.90,22.29,17895.20,12976.51,4918.69
300.54,20.37,15027.24,11122.01,3905.23
236.30,20.50,11814.88,9845.14,1969.74
410.37,16.06,20518.36,11590.24,8928.12
275.25,15.59,13762.32,9292.24,4470.08
308.91,19.56,15445.45,11041.91,4403.54
413.50,20.49,20675.01,13474.19,7200.81
326.62,17.75,16330.95,10797.36,5533.59
196.70,17.82,9835.25,8505.80,1329.45
430.62,21.12,21531.06,14095.99,7435.07
327.42,21.13,16371.07,11917.01,4454.06
263.68,19.72,13184.20,10201.04,2983.16
205.55,21.56,10277.73,9431.84,845.89
371.63,17.65,18581.67,11559.92,7021.75
325.66,19.29,16283.04,11281.39,5001.65
306.81,23.30,15340.40,12147.33,3193.08
407.87,20.14,20393.32,13213.06,7180.26
369.95,20.25,18497.65,12492.52,6005.13
210.15,24.61,10507.72,10172.30,335.42
257.92,17.20,12895.85,9436.51,3459.34
240.99,21.59,12049.67,10203.74,1845.93
356.88,23.33,17843.83,13325.21,4518.62
151.79,19.35,7589.69,7937.25,-347.56
314.50,21.72,15725.19,11830.79,3894.40
362.15,18.04,18107.38,11531.68,6575.70
400.71,18.63,20035.44,12463.82,7571.62
265.43,20.77,13271.42,10512.93,2758.49
380.42,21.60,19020.99,13215.98,5805.01
194.08,22.24,9703.87,9316.64,387.22
389.17,23.14,19458.38,14005.05,5453.33
200.99,19.87,10049.53,8992.70,1056.83
278.28,22.39,13913.89,11229.87,2684.02
372.66,19.32,18632.82,12198.01,6434.82
209.51,21.80,10475.72,9568.29,907.43
235.43,20.41,11771.28,9806.21,1965.07
350.94,20.89,17546.85,12331.55,5215.30
350.34,20.85,17517.17,12303.62,5213.56
330.57,16.79,16528.25,10550.38,5977.87
343.53,17.75,17176.30,11098.19,6078.11
308.74,20.21,15436.78,11238.03,4198.75
241.93,16.63,12096.46,9022.18,3074.28
266.30,21.66,13315.00,10768.70,2546.30
220.53,21.74,11026.57,9795.04,1231.53
414.42,20.65,20720.99,13559.57,7161.42
317.44,17.76,15871.93,10636.99,5234.94
279.08,22.76,13953.79,11351.84,2601.95
292.25,24.07,14612.55,12035.77,2576.78
435.06,20.29,21752.95,13829.15,7923.80
210.76,21.02,10538.08,9430.43,1107.64
318.06,20.40,15903.08,11489.56,4413.51
301.18,21.06,15059.06,11343.10,3715.96
323.69,19.76,16184.72,11396.49,4788.23
138.06,19.93,6903.16,7751.72,-848.56
398.86,21.81,19942.81,13699.62,6243.18
426.31,24.69,21315.39,15526.07,5789.32
313.48,17.20,15674.05,10391.83,5282.22
344.22,19.79,17210.92,11812.90,5398.02
421.26,17.64,21062.98,12430.63,8632.35
346.96,23.18,17348.05,13043.96,4304.09
210.47,18.82,10523.39,8961.96,1561.43
315.89,17.11,15794.44,10405.99,5388.45
322.62,21.28,16131.12,11864.24,4266.89
284.20,23.49,14210.11,11675.52,2534.59
354.80,21.33,17739.76,12566.78,5172.97
427.54,20.41,21376.94,13725.89,7651.04
422.83,20.82,21141.72,13802.69,7339.04
289.91,22.83,14495.68,11618.63,2877.04
195.18,18.25,9758.95,8562.33,1196.62
465.18,19.78,23258.80,14199.46,9059.34
386.47,19.09,19323.70,12379.57,6944.13
199.86,17.66,9993.25,8530.47,1462.78
420.42,19.34,21021.10,13132.33,7888.77
397.98,22.22,19898.95,13841.28,6057.67
303.80,21.13,15190.19,11420.35,3769.84
319.17,21.29,15958.71,11794.78,4163.93
278.66,20.29,13933.11,10654.88,3278.23
166.19,21.05,8309.43,8497.71,-188.28
263.76,18.40,13187.76,9852.79,3334.98
374.41,19.38,18720.72,12256.52,6464.20
119.25,20.38,5962.50,7430.79,-1468.29
263.34,20.56,13167.00,10412.96,2754.04
278.48,20.64,13923.77,10747.84,3175.94
307.62,19.72,15381.22,11067.38,4313.84
419.93,19.25,20996.39,13081.58,7914.82
266.46,25.00,13322.81,11661.41,1661.41
266.60,21.81,13330.10,10815.54,2514.56
355.09,20.83,17754.33,12395.14,5359.19
290.20,19.53,14510.18,10668.72,3841.47
234.05,19.10,11702.31,9469.71,2232.60
290.25,19.74,14512.51,10729.08,3783.44
206.15,20.59,10307.67,9243.81,1063.87
218.79,16.24,10939.48,8552.95,2386.53
299.67,16.86,14983.66,10052.86,4930.81
283.07,18.73,14153.42,10300.81,3852.61
417.46,20.41,20873.16,13522.21,7350.95
270.27,19.52,13513.45,10276.04,3237.40
316.83,22.96,15841.27,12273.12,3568.15
328.48,17.04,16424.04,10595.74,5828.30
132.37,18.50,6618.30,7448.41,-830.12
335.94,23.04,16796.80,12740.03,4056.77
219.34,20.26,10967.18,9444.39,1522.79
444.19,21.77,22209.67,14669.95,7539.72
209.06,24.10,10452.76,10038.75,414.01
282.13,18.61,14106.31,10251.04,3855.26
182.63,19.80,9131.58,8616.36,515.22
484.19,19.46,24209.34,14419.92,9789.41
300.44,16.09,15021.97,9834.32,5187.66
320.09,19.38,16004.28,11203.00,4801.27
173.25,21.76,8662.69,8770.37,-107.68
358.57,21.08,17928.37,12559.02,5369.35
229.59,21.24,11479.28,9875.98,1603.31
409.69,19.25,20484.57,12886.14,7598.43
228.11,18.69,11405.30,9262.80,2142.50
223.51,22.54,11175.56,10037.61,1137.95
154.07,19.01,7703.69,7928.23,-224.54
294.33,20.59,14716.66,11059.78,3656.88
313.42,20.33,15670.92,11370.75,4300.17
172.50,22.92,8625.15,8954.36,-329.21
365.99,21.94,18299.67,13030.93,5268.74
290.43,17.41,14521.44,10056.21,4465.22
304.94,17.62,15246.95,10374.52,4872.43
287.78,21.16,14388.96,11088.78,3300.18
279.06,19.87,13952.80,10545.21,3407.59
312.31,19.09,15615.34,10961.83,4653.51
211.44,22.03,10572.08,9658.32,913.75
220.64,20.37,11032.05,9495.54,1536.51
394.85,20.10,19742.35,12938.37,6803.99
434.34,21.56,21717.18,14364.30,7352.88
272.81,19.25,13640.71,10251.61,3389.10
247.17,23.14,12358.60,10718.83,1639.77
331.24,18.42,16561.99,11102.73,5459.26
280.83,21.31,14041.40,10985.53,3055.87
145.07,22.87,7253.28,8317.31,-1064.03
211.77,17.25,10588.43,8652.04,1936.39
349.26,19.31,17463.05,11745.39,5717.66
334.81,22.28,16740.75,12461.16,4279.59
146.56,22.31,7327.92,8270.37,-942.46
233.26,19.66,11662.91,9585.16,2077.75
235.96,18.53,11798.16,9372.55,2425.61
337.99,21.91,16899.29,12405.90,4493.39
139.71,22.37,6985.47,8124.90,-1139.42
191.26,17.67,9563.08,8379.72,1183.36
373.48,17.59,18674.12,11570.37,7103.75
219.51,20.45,10975.70,9489.17,1486.52
333.33,21.26,16666.29,12086.08,4580.21
238.04,19.40,11901.92,9618.39,2283.53
189.19,21.36,9459.63,9040.89,418.74
239.48,18.58,11973.84,9449.41,2524.43
350.94,15.77,17547.04,10534.55,7012.49
392.56,19.15,19627.78,12518.30,7109.48
383.46,20.13,19172.82,12717.62,6455.20
278.25,19.45,13912.73,10411.58,3501.14
337.05,17.68,16852.43,10959.96,5892.47
228.06,16.37,11402.88,8733.01,2669.87
253.14,18.97,12656.99,9802.52,2854.47
408.93,21.80,20446.67,13912.83,6533.84
132.25,22.51,6612.57,7977.30,-1364.73
182.71,22.38,9135.42,9088.18,47.24
228.96,18.37,11448.04,9205.59,2242.45
146.07,17.69,7303.57,7584.38,-280.81
220.48,20.99,11023.88,9628.54,1395.33
317.36,21.27,15868.10,11750.35,4117.74
283.61,20.80,14180.68,10899.26,3281.42
407.34,15.97,20366.90,11505.95,8860.95
379.15,18.27,18957.54,11925.66,7031.89
265.36,19.94,13268.22,10291.53,2976.69
244.06,20.97,12203.10,10119.06,2084.04
274.29,21.53,13714.27,10906.63,2807.64
318.96,20.29,15947.87,11471.17,4476.70
246.44,20.66,12322.07,10091.87,2230.21
326.60,20.17,16329.92,11587.40,4742.52
280.98,21.37,14048.89,11004.84,3044.04
310.70,20.63,15534.77,11408.32,4126.45
286.79,20.13,14339.45,10773.49,3565.96
253.48,19.46,12674.19,9933.62,2740.57
435.78,20.16,21789.18,13786.52,8002.66
362.48,20.97,18124.04,12600.93,5523.11
205.87,20.53,10293.64,9227.59,1066.05
397.42,20.76,19871.02,13251.11,6619.92
297.47,22.69,14873.51,11748.24,3125.27
408.15,20.53,20407.66,13379.52,7028.14
373.46,18.70,18673.16,11984.51,6688.65
284.44,21.77,14221.86,11191.41,3030.45
142.40,17.27,7119.87,7458.86,-338.99
246.61,17.84,12330.45,9398.81,2931.64
308.51,20.67,15425.39,11377.38,4048.01
328.76,21.03,16438.20,11914.83,4523.38
243.64,17.51,12181.75,9266.02,2915.73
205.59,19.23,10279.32,8954.32,1325.00
385.08,18.79,19254.22,12234.90,7019.32
464.68,19.03,23233.77,13841.22,9392.56
305.21,21.89,15260.29,11680.10,3580.19
217.19,21.41,10859.68,9650.77,1208.91
247.60,19.96,12379.80,9942.45,2437.35
138.36,18.91,6917.85,7616.06,-698.22
417.20,17.30,20859.92,12217.83,8642.10
197.06,22.84,9852.86,9500.86,352.00
315.94,21.18,15796.92,11692.91,4104.01
248.07,18.59,12403.45,9610.77,2792.67
311.15,21.44,15557.31,11670.73,3886.58
333.01,19.86,16650.39,11613.39,5037.01
383.29,19.43,19164.62,12445.75,6718.87
228.51,20.87,11425.28,9769.01,1656.27
129.66,18.52,6482.96,7400.90,-917.94
204.65,19.31,10232.32,8952.23,1280.09
410.57,20.24,20528.28,13311.05,7217.23
399.56,19.00,19977.85,12592.02,7385.83
320.54,21.34,16026.85,11839.67,4187.18
321.23,23.74,16061.51,12625.40,3436.10
336.30,18.49,16815.10,11218.69,5596.40
218.45,16.67,10922.35,8641.46,2280.89
417.25,16.00,20862.66,11674.60,9188.06
283.03,19.70,14151.73,10575.52,3576.21
275.07,18.67,13753.73,10136.65,3617.07
303.82,20.42,15191.00,11202.70,3988.30
161.30,20.27,8064.83,8268.71,-203.88
215.34,16.79,10766.86,8616.28,2150.58
355.23,16.37,17761.68,10815.26,6946.42
181.39,20.59,9069.37,8735.10,334.26
321.82,20.27,16091.04,11523.58,4567.46
240.10,19.15,12004.99,9597.52,2407.47
276.48,16.69,13823.78,9613.19,4210.59
251.97,20.94,12598.60,10277.00,2321.61
268.68,22.54,13434.13,11057.13,2377.00
350.08,20.56,17503.95,12196.21,5307.74
254.17,18.31,12708.72,9652.68,3056.04
313.75,20.09,15687.69,11303.03,4384.66
295.15,17.27,14757.57,10096.61,4660.96
335.97,22.12,16798.43,12430.25,4368.17
428.91,20.16,21445.56,13648.43,7797.13
353.73,16.46,17686.62,10823.74,6862.88
231.13,19.40,11556.53,9483.62,2072.91
149.95,20.93,7497.32,8137.87,-640.55
244.85,19.33,12242.43,9733.88,2508.55
320.02,19.45,16000.87,11223.76,4777.10
164.14,17.55,8207.05,7880.87,326.18
299.27,21.13,14963.60,11324.54,3639.06
320.41,18.70,16020.50,10992.65,5027.85
263.52,15.69,13176.11,9133.90,4042.21
364.62,19.26,18231.13,12021.72,6209.42
192.35,21.96,9617.32,9224.37,392.95
177.53,19.23,8876.54,8413.23,463.31
352.54,23.48,17626.92,13276.18,4350.74
299.10,20.86,14954.81,11238.53,3716.28
342.11,20.68,17105.73,12074.08,5031.65
286.51,19.74,14325.53,10656.64,3668.89
240.40,19.86,12020.00,9775.17,2244.83
379.70,19.47,18985.06,12393.98,6591.08
373.32,19.40,18666.22,12240.80,6425.42
343.72,21.06,17185.86,12239.28,4946.58
247.55,18.13,12377.60,9487.71,2889.90
318.94,17.85,15947.16,10692.57,5254.60
269.94,17.75,13496.75,9792.32,3704.43
185.60,24.09,9279.77,9471.24,-191.47
418.67,21.06,20933.39,13817.43,7115.96
204.62,20.61,10231.03,9217.02,1014.01
436.90,17.88,21845.24,12814.03,9031.21
288.89,21.25,14444.64,11138.01,3306.62
221.70,19.77,11084.95,9382.29,1702.66
308.56,20.43,15428.18,11303.44,4124.74
399.18,18.05,19959.08,12203.94,7755.15
353.64,20.32,17681.87,12186.10,5495.77
375.60,19.15,18780.05,12193.64,6586.41
334.78,18.47,16739.05,11183.00,5556.05
343.10,21.47,17154.96,12365.73,4789.23
390.16,16.92,19508.11,11603.33,7904.78
241.33,21.13,12066.37,10099.14,1967.23
297.87,21.37,14893.68,11365.25,3528.43
233.03,18.24,11651.46,9250.62,2400.84
468.59,18.36,23429.52,13603.01,9826.51
433.10,19.55,21655.13,13468.87,8186.27
156.16,20.56,7808.09,8211.32,-403.23
346.53,19.69,17326.35,11824.60,5501.74
422.67,20.87,21133.43,13819.88,7313.55
220.19,23.53,11009.58,10180.22,829.36
314.09,18.98,15704.25,10962.77,4741.48
417.78,16.57,20888.75,11922.38,8966.37
152.11,21.65,7605.61,8293.51,-687.90
344.42,23.37,17220.80,13047.84,4172.96
254.23,20.79,12711.67,10284.38,2427.29
422.23,17.82,21111.46,12526.02,8585.43
451.88,19.75,22594.10,13925.67,8668.43
433.23,17.76,21661.33,12695.38,8965.95
294.77,21.29,14738.73,11274.49,3464.24
394.94,17.30,19747.24,11831.53,7915.72
388.48,19.40,19424.15,12536.47,6887.68
259.77,17.99,12988.75,9673.70,3315.05
383.01,20.25,19150.48,12757.34,6393.14
154.41,19.27,7720.57,7975.10,-254.52
320.28,20.35,16014.12,11518.88,4495.24
235.65,20.04,11782.46,9723.52,2058.94
198.21,18.03,9910.54,8573.08,1337.46
178.46,21.25,8923.09,8792.98,130.11
344.13,19.90,17206.27,11848.94,5357.32
264.89,18.02,13244.69,9774.17,3470.53
351.61,24.48,17580.66,13608.14,3972.52
172.31,20.95,8615.42,8610.35,5.07
258.82,19.69,12940.91,10097.03,2843.88
308.06,22.83,15403.03,12033.15,3369.88
370.61,23.68,18530.43,13777.36,4753.07
259.69,19.71,12984.39,10118.27,2866.13
327.00,20.69,16350.04,11767.22,4582.83
404.49,18.02,20224.60,12290.56,7934.04
324.70,19.71,16234.88,11398.36,4836.51
236.52,19.60,11825.83,9636.17,2189.66
144.18,20.37,7209.11,7936.94,-727.83
398.06,20.67,19902.92,13226.08,6676.84
141.25,21.12,7062.49,7983.15,-920.65
399.88,20.48,19994.04,13187.67,6806.36
305.87,17.58,15293.68,10376.80,4916.88
430.18,18.12,21509.09,12796.21,8712.88
373.12,18.91,18656.24,12054.74,6601.50
487.14,19.44,24357.21,14467.90,9889.31
267.50,22.10,13375.10,10912.21,2462.89
363.53,17.67,18176.34,11425.02,6751.32
279.32,19.29,13965.83,10386.67,3579.16
295.93,21.91,14796.69,11482.73,3313.96
327.37,19.40,16368.73,11351.15,5017.58
399.47,20.92,19973.61,13357.29,6616.32
464.32,19.72,23215.82,14156.74,9059.07
363.85,20.51,18192.26,12463.76,5728.50
282.82,19.54,14140.75,10527.07,3613.68
283.60,21.33,14179.95,11050.34,3129.61
355.11,16.91,17755.45,11004.85,6750.60
238.21,19.27,11910.53,9591.12,2319.41
194.01,20.59,9700.51,8995.28,705.23
268.43,21.07,13421.66,10655.19,2766.48
251.59,22.99,12579.43,10782.99,1796.44
253.96,19.22,12698.16,9880.65,2817.51
236.71,22.96,11835.32,10434.53,1400.78
158.03,18.68,7901.49,7952.30,-50.82
137.81,22.66,6890.71,8122.50,-1231.79
468.66,21.63,23432.99,15139.42,8293.57
284.99,18.17,14249.57,10179.17,4070.40
275.35,20.61,13767.29,10676.00,3091.29
339.91,19.90,16995.59,11763.41,5232.19
232.14,21.25,11606.87,9933.19,1673.68
436.73,19.55,21836.50,13539.58,8296.92
369.26,19.39,18463.10,12158.33,6304.77
184.57,22.74,9228.74,9196.89,31.84
282.77,19.80,14138.72,10599.66,3539.06
401.66,21.65,20083.06,13697.11,6385.95
433.51,19.55,21675.31,13474.74,8200.57
293.37,23.33,14668.52,11845.31,2823.21
324.14,18.64,16206.95,11043.03,5163.92
215.60,18.77,10779.86,9047.13,1732.73
473.42,23.05,23670.99,15911.87,7759.12
236.14,19.11,11806.93,9512.64,2294.30
432.31,23.20,21615.68,15030.60,6585.07
332.58,21.78,16629.18,12244.89,4384.28
322.85,19.69,16142.65,11357.20,4785.45
302.55,16.37,15127.70,9953.84,5173.86
235.84,19.96,11792.20,9707.77,2084.43
218.84,20.20,10941.85,9421.22,1520.63
232.81,22.33,11640.58,10199.71,1440.86
222.13,23.18,11106.36,10148.22,958.14
367.21,18.63,18360.49,11841.13,6519.36
267.36,21.60,13368.10,10775.65,2592.45
168.03,21.53,8401.25,8617.72,-216.46
450.28,22.15,22514.15,14972.34,7541.81
403.58,21.00,20178.92,13474.09,6704.83
423.97,16.12,21198.74,11832.36,9366.39
479.82,19.69,23990.82,14447.18,9543.64
217.95,17.69,10897.38,8855.18,2042.19
278.04,19.59,13902.16,10448.20,3453.96
360.93,21.96,18046.42,12925.99,5120.43
344.06,20.61,17202.83,12091.11,5111.72
210.96,22.30,10547.90,9703.56,844.34
378.62,20.68,18930.95,12831.17,6099.78
234.00,17.40,11699.86,9072.33,2627.52
233.81,15.00,11690.55,8507.17,3183.39
307.54,20.30,15376.84,11242.27,4134.58
319.54,19.57,15977.14,11254.14,4723.00
316.72,18.05,15835.79,10715.49,5120.30
185.55,16.60,9277.54,8079.91,1197.63
400.99,18.53,20049.46,12430.54,7618.93
245.77,19.61,12288.35,9819.74,2468.61
201.79,21.33,10089.50,9304.53,784.96
405.66,20.38,20282.97,13266.23,7016.74
440.44,23.22,22021.80,15225.22,6796.58
394.98,17.93,19748.86,12081.46,7667.40
376.55,21.76,18827.74,13194.63,5633.11
333.93,20.09,16696.29,11710.10,4986.19
310.44,21.39,15522.21,11640.20,3882.01
183.42,19.13,9171.01,8508.27,662.74
280.77,22.14,14038.29,11217.10,2821.19
272.67,20.59,13633.52,10614.41,3019.12
244.15,18.64,12207.69,9551.30,2656.39
351.25,19.98,17562.53,12016.56,5545.96
299.17,19.52,14958.67,10840.13,4118.54
180.52,20.98,9026.07,8787.04,239.03
232.72,17.64,11636.01,9105.29,2530.72
340.82,19.94,17040.84,11796.33,5244.51
178.04,20.79,8902.07,8701.59,200.48
390.90,20.07,19544.85,12843.76,6701.10
299.03,22.69,14951.35,11786.08,3165.26
296.08,21.55,14803.94,11379.92,3424.02
319.42,19.99,15971.24,11383.72,4587.53
381.57,20.43,19078.53,12796.78,6281.75
266.81,20.59,13340.37,10493.92,2846.45
339.50,20.81,16975.24,12063.94,4911.30
313.61,16.35,15680.47,10127.10,5553.37
246.16,19.40,12307.92,9774.72,2533.20
401.46,17.03,20073.13,11837.36,8235.77
372.70,22.56,18634.88,13406.77,5228.10
334.70,19.88,16735.04,11653.28,5081.75
390.67,19.61,19533.41,12662.30,6871.11
396.96,21.79,19848.19,13651.27,6196.92
347.26,20.84,17362.76,12238.41,5124.35
385.81,17.74,19290.59,11845.36,7445.24
344.43,19.86,17221.46,11839.74,5381.72
340.04,19.33,17001.76,11572.77,5428.99
325.33,16.51,16266.29,10371.43,5894.86
359.35,18.62,17967.46,11690.88,6276.57
212.64,19.63,10632.14,9174.80,1457.34
402.38,19.77,20118.83,12955.02,7163.80
398.75,17.04,19937.26,11792.84,8144.42
148.37,22.30,7418.56,8309.17,-890.61
381.95,19.80,19097.74,12561.10,6536.64
201.54,20.08,10076.81,9045.86,1030.95
263.74,20.80,13186.80,10486.05,2700.76
356.75,18.42,17837.71,11572.79,6264.93
213.41,20.91,10670.27,9462.89,1207.39
379.32,19.27,18966.21,12308.00,6658.21
384.12,18.21,19205.76,11993.52,7212.24
301.50,21.15,15074.96,11375.77,3699.19
122.60,22.98,6130.12,7817.81,-1687.69
